% min: [7.232822, 9.483873, 1.00919, 0.448446, 0.451633, 0.854304, 9.635544, 6.669126] 
% max: [383.032661, 316.851432, 170.252791, 75.799328, 74.505034, 167.726755, 329.469749, 335.216314] 
% i/o: [8, 5] 
@relation 'data10000'
@attribute FD1 numeric
@attribute FD2 numeric
@attribute FD3 numeric
@attribute FD4 numeric
@attribute FD5 numeric
@attribute FD6 numeric
@attribute FD7 numeric
@attribute FD8 numeric
@attribute State {1,2,3,4,5}

@data
23.243756,30.107972,9.172953,2.390130,2.256509,8.183965,28.466234,24.316647,5
22.514535,29.035243,8.947150,2.487152,2.396561,7.645970,27.850616,23.857580,5
22.414394,29.129119,8.695446,2.381390,2.246116,7.387106,27.986479,23.931742,5
22.954080,29.180481,9.105696,2.818036,2.970140,7.771703,27.993619,24.148209,5
22.491014,29.496882,9.213876,2.658510,2.551696,8.316071,28.339471,23.478422,5
21.713146,30.880939,8.938030,2.497718,2.336728,7.952711,29.578592,23.515759,5
21.637391,30.783154,8.827960,2.349450,2.297552,7.680025,29.583343,23.496709,5
21.460425,29.963007,9.351196,2.971732,3.140706,7.991743,29.066652,23.183125,5
20.739476,29.461308,8.839485,2.558124,2.478815,7.928679,28.267457,22.324383,5
20.727015,29.631574,8.825779,2.264761,2.273623,7.972199,28.294585,22.368394,5
19.792246,30.009484,8.924730,3.844571,3.823924,7.985275,28.427426,21.101053,5
20.880476,27.802897,9.184972,2.965750,3.224461,7.896564,26.753415,21.867256,5
22.447481,27.500178,9.079136,2.274748,2.437154,7.834094,26.569041,23.545048,5
21.708586,27.314340,9.350150,2.854162,3.030058,8.014514,26.742362,22.488861,5
21.345642,28.034941,8.841880,3.034542,2.923155,7.953965,27.024871,22.297853,5
21.346229,27.707751,8.737221,2.702160,2.616819,7.727215,26.750068,22.342098,5
21.331154,24.090277,9.777712,2.263885,2.367759,8.310120,24.033398,22.352380,5
21.250573,21.307535,9.323072,5.520355,5.579287,8.054968,21.556420,21.729265,5
19.921090,21.109761,7.889651,2.628418,2.622839,6.661414,21.076129,20.812659,5
20.073885,20.923032,8.109587,2.421779,2.354098,6.973559,20.869863,20.907897,5
19.349714,22.556656,7.706323,3.716631,3.584793,6.649788,22.371695,20.358915,5
19.601024,22.618109,7.439758,3.627356,3.665396,6.380172,22.539486,19.784987,5
17.385192,22.280639,6.448745,2.117928,1.866759,5.779812,21.751410,18.376421,5
18.056820,22.453325,6.746352,1.946555,1.720258,5.988005,21.934339,19.278540,5
18.599596,22.863249,6.920822,1.902312,1.689288,6.190887,22.180126,19.650113,5
18.698143,22.818695,6.797129,3.411701,3.184002,6.203064,22.238879,19.242248,5
18.696881,22.940308,5.914087,1.879826,1.745786,5.025969,22.460291,18.683793,5
17.279424,22.748712,6.036010,1.677178,1.602889,5.143131,22.205721,17.579723,5
17.330527,22.541574,5.879427,3.181796,3.064561,5.313980,21.701871,17.678290,5
18.306776,20.734682,6.552798,3.824746,3.715635,6.408596,19.987696,18.461349,5
18.074205,20.517841,6.088147,1.908497,1.993280,5.233513,20.567709,18.312592,5
16.128480,20.931209,5.901622,1.907737,1.845099,5.077689,20.850864,16.167445,5
15.502285,20.745145,6.152243,1.862046,1.835715,5.198662,20.846411,15.582187,5
15.359950,21.123331,6.377732,2.139945,2.078069,5.338201,21.147202,15.791444,5
15.868789,20.207186,6.605271,1.904810,1.865569,5.857593,19.691353,16.595975,5
15.395044,19.433507,6.374591,2.327131,2.183843,5.516752,19.059211,16.418079,5
15.126550,19.153761,6.330116,2.262388,2.062162,5.304385,19.129583,16.294461,5
15.207769,19.158927,5.942975,2.166353,1.913597,5.017738,18.964616,16.028000,5
15.350352,19.594185,6.097756,4.021586,3.655613,5.300375,19.698837,16.056667,5
16.529730,18.897741,6.873743,2.189735,1.898341,6.268579,19.061498,17.109831,5
16.444129,18.771946,6.899765,2.119747,1.869050,6.197234,19.008709,17.054879,5
16.841417,18.716012,6.949293,2.334159,2.026811,6.329155,18.887738,17.139075,5
17.650844,18.880419,7.180275,2.065902,1.670416,6.471375,19.411627,17.566233,5
17.655471,19.304426,6.981612,2.012115,1.581319,6.372720,19.750323,17.391788,5
17.554051,19.010933,6.840890,2.622153,2.124454,6.593108,19.314583,16.633320,5
17.268602,19.514819,6.619757,2.981499,2.506845,6.510992,19.899038,16.316672,5
17.958487,18.904591,6.719508,2.034133,1.579576,6.356075,19.396200,16.816591,5
18.119461,18.074544,7.811316,1.866709,1.358659,7.259835,18.504940,17.691436,5
19.424523,17.770381,7.688939,2.161122,1.688158,7.242831,17.693175,18.858554,5
18.948289,18.596708,7.111520,2.021520,1.496059,6.916047,18.196563,18.389659,5
19.221527,18.110804,6.742345,1.973971,1.398034,6.789579,17.377110,18.557544,5
19.219456,17.895569,6.791617,1.984632,1.436856,6.809042,17.017882,18.877307,5
19.636399,15.912709,7.255625,2.558263,2.090820,7.267544,14.838244,19.322231,5
19.233414,14.252202,6.892260,2.030645,1.511615,7.104039,12.763657,19.149814,5
19.580548,15.601108,6.255749,3.040702,2.540436,6.427719,14.025857,19.287552,5
20.246277,14.857876,7.194086,2.568285,1.941692,7.272043,13.686349,19.264809,5
17.927147,16.345724,7.343600,1.674848,1.223850,7.176824,15.587135,17.247922,5
17.734796,16.110611,6.886674,1.998274,1.614818,6.724200,15.248584,17.263357,5
17.677129,15.922650,7.002668,1.832695,1.372029,6.993374,15.051633,17.209187,5
17.589895,15.451780,7.104996,2.052737,1.485497,7.075088,14.552640,17.218532,5
17.821200,15.051401,7.153870,1.762753,1.294708,6.965258,14.258616,17.532201,5
17.791863,15.225648,7.037310,1.647459,1.248255,6.974952,14.487552,17.018156,5
18.416178,14.576417,7.148160,1.617749,1.220163,7.141276,13.620456,17.615306,5
18.187840,14.088012,6.597158,1.561615,1.261732,6.633690,12.928809,17.343373,5
18.015975,14.286433,6.695572,2.004084,1.602382,6.922159,13.205352,17.287060,5
17.857602,15.125087,6.689984,1.587180,1.125103,6.801551,13.945122,16.944862,5
17.705213,15.313296,7.096818,1.698672,1.348159,7.136803,13.924574,17.019980,5
18.660350,16.940891,6.705933,2.671522,2.440625,6.803338,15.924261,17.402496,5
17.819525,16.996304,7.729473,2.314745,2.009189,7.841560,15.911405,16.548964,5
17.576374,16.908677,6.686836,2.023043,1.881703,6.652774,15.523444,16.682049,5
14.542188,17.899170,9.028389,5.300773,5.323317,8.807499,17.166808,12.888726,5
14.188306,18.896461,6.607182,1.506863,1.233178,6.622328,18.365291,12.029713,5
14.927744,18.375618,6.925839,1.562856,1.344444,6.746023,18.000768,12.952207,5
15.526951,18.254387,6.894127,2.847894,2.855468,6.629014,18.080057,13.174965,5
14.370679,17.484056,6.530549,1.781332,1.585519,6.603651,17.385934,12.136552,5
14.434624,18.262693,6.694737,1.830369,1.667336,6.804729,17.789679,12.670166,5
14.733298,18.143499,6.494423,2.809000,2.783873,6.325794,17.830934,12.796403,5
14.340525,17.950518,6.297074,1.845228,1.732195,5.869660,18.273231,11.880121,5
15.339954,18.258211,6.357095,2.039602,1.969698,5.920034,18.408638,12.806920,5
16.108576,17.750186,5.640850,1.815380,1.769138,5.386342,17.652164,13.347615,5
15.014895,16.694788,6.124072,2.070077,1.918845,5.905886,16.905942,12.401051,5
14.896010,16.209700,5.796091,2.178641,1.995797,5.480309,16.653620,12.296070,5
14.935956,16.038472,6.080667,2.038302,1.962790,5.601342,16.353559,12.802969,5
14.766764,16.077686,5.792802,2.092054,1.979761,5.414518,16.402209,12.607067,5
14.792972,16.390236,5.820996,2.058414,1.919959,5.492892,16.571783,12.916680,5
14.996413,16.396919,5.776581,2.105486,2.021646,5.468139,16.419411,13.122676,5
14.218250,15.906273,6.270411,2.055751,2.004498,5.746334,15.725409,13.142033,5
13.991268,15.239671,6.501292,3.266930,3.255295,6.093445,14.979714,12.932267,5
14.171535,15.315871,5.824445,2.074692,2.014768,5.710198,14.843134,12.715867,5
14.012901,15.755184,5.355474,2.140594,2.192013,5.247397,15.090477,12.467244,5
13.933175,15.674444,5.769349,2.016143,1.986090,5.633536,15.147602,12.288385,5
14.198193,16.122800,5.298787,2.119505,2.159815,5.104543,15.626142,12.570018,5
14.486736,16.130489,5.487672,2.140209,2.077059,5.338370,15.681758,12.798675,5
13.803467,15.641139,5.714851,2.911470,2.784207,5.680215,15.330227,12.173704,5
12.932904,16.467742,6.067175,2.238860,2.119552,5.962486,16.073963,11.577314,5
12.845491,16.423710,6.115317,2.205634,2.043223,5.936094,16.083462,11.507023,5
13.326523,16.315399,6.467952,2.963033,2.734136,6.501850,15.955040,11.708829,5
14.257302,15.877248,6.041062,2.849080,2.710594,6.016346,15.513723,12.869395,5
14.509928,15.591763,6.924629,2.832848,2.865927,6.591316,15.392610,13.176905,5
14.603606,15.674077,6.289695,2.396933,2.218220,6.040663,15.887398,13.114828,5
14.862078,16.000288,6.210706,2.836052,2.601027,6.012461,16.150186,13.360025,5
15.121178,16.208861,5.510948,2.404313,2.226987,5.482646,16.133771,13.910125,5
15.380974,16.601255,6.548140,3.285331,3.392570,6.224828,16.602939,14.315025,5
17.140930,13.689985,8.521340,2.634072,2.654312,7.772238,13.931996,15.513461,5
17.977598,13.879738,8.996277,2.521830,2.629628,8.016440,14.595331,15.655591,5
16.897804,15.026821,8.801236,2.607943,2.600901,7.564968,16.212156,14.665265,5
16.925908,15.245507,8.519042,3.230373,3.102324,7.422509,16.420233,14.614774,5
16.803028,16.092216,8.263821,2.589148,2.731139,7.466713,16.556053,14.668557,5
16.691356,15.919819,8.491796,2.340024,2.325976,7.811093,16.437806,14.542368,5
18.366088,14.970379,8.254950,2.397613,2.373542,7.144002,15.986475,15.830365,5
17.112448,14.989867,7.789030,2.447207,2.422149,6.411160,15.957724,15.080811,5
17.184779,14.856504,8.077510,2.312318,2.318760,6.846422,15.701982,15.285179,5
17.126006,14.842366,7.944976,2.488774,2.508657,6.946826,15.612598,15.160988,5
17.109149,14.820350,8.294837,2.391649,2.498201,7.365595,15.260977,15.365145,5
16.766525,14.631626,7.794321,2.512891,2.572990,6.657093,15.219323,14.977190,5
17.289411,14.624650,7.844558,2.692965,2.652582,6.660708,15.222991,15.331133,5
17.565708,14.774963,7.927847,2.417891,2.427581,6.842663,15.326225,15.564503,5
17.617615,14.196257,8.179384,2.501783,2.374371,7.413553,14.431947,15.914178,5
17.559390,14.060530,8.267124,2.470644,2.405265,7.544302,14.379392,15.632500,5
18.211864,13.610745,8.828467,2.821404,2.660138,7.884593,14.230232,15.948900,5
18.145024,13.517523,8.667566,2.404188,2.227392,8.051472,13.770088,16.112927,5
17.989690,13.447641,8.335955,2.541606,2.326562,7.908728,13.517625,15.966061,5
17.941877,13.198902,8.384519,3.006497,2.753998,8.109716,13.319857,15.482146,5
17.555404,13.566903,8.461211,2.303775,2.303349,8.279123,13.373795,15.194156,5
18.432631,14.310958,8.104973,2.181610,2.137459,7.637521,14.351131,15.709089,5
18.377978,14.409639,8.402932,2.563900,2.355952,8.052659,14.461574,15.607069,5
18.294336,14.945068,8.164066,2.452761,2.231731,8.081111,14.838215,15.474963,5
18.627041,15.892749,7.765452,2.006374,1.891152,7.795952,15.422962,15.728161,5
18.404899,16.725918,8.112719,3.737907,3.646525,8.032748,16.578568,15.892763,5
18.417718,16.551809,8.285347,2.441930,2.194245,8.055689,16.462168,15.907192,5
18.513125,15.712464,8.418287,2.442603,2.194326,8.370145,15.567843,15.594747,5
19.056727,14.557406,8.774889,2.595469,2.320126,9.002188,14.316439,16.056796,5
18.824925,15.036608,9.103320,2.250899,2.124537,9.010572,14.967270,15.871418,5
17.955715,17.069500,7.861208,2.310449,2.087546,7.728641,16.901584,14.943490,5
16.477712,16.170351,6.724048,1.930878,1.830257,6.162254,16.039212,13.911848,5
15.978402,15.881813,6.902728,2.427860,2.305449,6.631604,15.436897,13.774581,5
15.805052,15.462211,6.892207,2.242627,2.152961,6.397400,14.918176,14.137960,5
15.865021,14.733168,6.579467,1.988615,1.776848,5.805636,14.827138,13.972795,5
15.741389,15.326780,8.010421,3.206106,3.098344,6.978025,15.467842,14.085840,5
16.531048,16.782459,6.790492,2.071908,2.032488,6.092220,16.082960,15.313594,5
16.172340,16.841315,7.183673,2.723171,2.604405,6.911724,16.039208,14.874962,5
15.390899,15.800755,6.646378,2.198922,1.981340,5.980617,15.787808,13.949692,5
16.035026,15.552259,6.720760,1.805314,1.702323,5.880893,15.593013,14.470422,5
16.532623,15.358443,6.679956,2.405493,2.372105,5.866587,15.199650,14.824796,5
17.261322,14.401642,7.114398,1.785446,1.723248,6.400910,14.348296,15.071575,5
15.385018,18.279793,8.472920,2.259404,2.211124,8.614110,16.764013,13.683393,5
17.293892,18.080522,6.445219,2.579224,2.509347,6.333356,16.598982,15.268858,5
18.517920,17.996569,6.587526,1.547277,1.469337,6.295651,16.914564,16.234442,5
17.814509,17.577112,6.950066,1.522252,1.421306,6.653966,16.483205,15.393969,5
17.560664,17.628393,6.405989,1.877569,1.685216,6.439701,16.095637,15.105644,5
17.386020,17.524512,6.299346,1.475055,1.318979,6.281476,16.178157,14.607204,5
17.283788,18.330618,5.928370,1.598730,1.346623,6.080789,16.698998,14.974396,5
17.903677,18.612852,5.718895,1.615229,1.427103,5.833964,16.954194,15.336275,5
17.773076,18.515142,6.132741,2.018392,1.914188,6.341372,16.943338,15.188007,5
17.967085,18.080811,6.441371,2.511200,2.478510,6.371410,16.852366,15.339705,5
17.882745,18.911274,6.035368,1.555972,1.405569,5.672388,17.605925,15.766492,5
17.232552,18.554709,6.160823,2.521422,2.267224,5.838062,17.498577,15.283045,5
17.978140,17.776581,5.961527,1.580720,1.549147,5.933991,16.735749,15.413260,5
17.343255,18.532748,5.624983,2.478673,2.458890,5.635235,17.330794,14.819441,5
17.140742,18.967312,5.771626,1.498185,1.401314,5.541705,17.815338,14.848971,5
16.620875,17.592855,6.123884,2.312922,2.104595,5.818743,16.783920,13.890831,5
16.745968,17.277129,5.245976,1.389545,1.365083,5.136577,16.411426,13.728324,5
17.609863,16.965747,5.337063,1.773306,1.668073,5.341603,16.046501,14.976728,5
17.490690,17.555032,5.586609,2.318642,2.281719,5.374483,17.023131,14.512850,5
17.887285,18.111005,5.056466,1.583626,1.551956,4.610641,17.952735,14.693781,5
17.173843,18.360127,5.158314,1.893423,1.790090,4.720242,18.004899,14.288192,5
17.292725,18.158655,5.084645,1.794769,1.647429,4.896798,17.473788,14.518748,5
15.867093,19.876825,6.208267,1.948149,1.943276,6.001708,19.690257,12.835197,5
16.026315,19.680086,5.562742,1.455845,1.377735,5.298853,19.598708,13.090273,5
19.292208,18.817079,5.646333,1.553393,1.461925,5.333341,18.670738,15.955008,5
18.425342,18.010503,5.539407,2.486952,2.316156,5.320569,18.080484,14.610325,5
18.302089,17.679000,5.395694,1.420050,1.397794,5.318028,17.695145,14.450882,5
18.253074,17.490792,5.228367,2.279962,2.418501,4.958891,17.806638,13.980480,5
18.021020,18.134886,6.280196,1.851469,1.851309,6.014293,18.396905,14.254526,5
18.376138,18.132038,5.922712,1.778450,1.738909,5.496504,18.395236,14.913867,5
17.869244,18.485641,6.155620,1.954073,1.879413,5.760142,18.760078,14.388379,5
18.350158,17.758474,6.007043,1.936061,1.821000,5.793210,18.004948,14.908711,5
16.842574,16.399935,6.057125,2.155168,2.095229,5.816391,16.179531,14.051217,5
15.905786,17.192441,5.742252,2.302452,2.326565,5.336938,17.099166,13.619900,5
16.225825,16.227739,5.995966,2.061373,1.918114,5.732041,16.291632,14.302096,5
16.485127,17.690218,6.197999,1.803415,1.738998,5.908584,17.406691,14.914197,5
16.131352,17.764987,5.523580,2.012336,2.010528,5.327145,17.322218,14.634553,5
16.606931,17.222530,5.613735,1.867452,1.848610,5.464666,16.867466,14.945109,5
15.815584,16.699032,5.940809,2.753417,2.589050,5.615210,16.404397,14.309673,5
14.014379,17.006546,6.627367,2.591765,2.572629,6.045916,16.786575,13.213959,5
15.233836,16.151767,6.100790,1.686696,1.722211,5.529441,16.203889,14.190540,5
14.506090,17.522564,6.538615,3.047106,2.974678,6.350191,16.907435,14.266180,5
14.192557,17.191573,5.308105,2.162351,1.993994,5.303031,16.045627,14.219850,5
14.435152,16.529876,7.481886,2.850587,2.811069,7.086793,16.051362,13.915238,5
14.534710,16.793009,6.762375,2.025392,1.931285,6.173325,16.705619,13.942696,5
14.371625,17.640655,6.709923,2.392409,2.292094,6.247647,17.147457,14.335016,5
14.814165,18.256039,6.440273,1.716605,1.674683,6.013278,17.416512,14.842271,5
15.535694,18.251560,6.127898,1.952145,1.853521,5.802287,17.536794,15.194671,5
15.739305,18.320676,6.183704,1.971351,1.827885,5.873789,17.588933,15.467898,5
16.667339,18.150524,6.462084,1.870049,1.793467,5.911499,17.399526,16.377541,5
16.085460,17.354547,6.351003,1.950580,1.925410,5.671304,16.910417,15.543003,5
16.623598,17.711161,6.079194,2.598160,2.533570,5.594681,17.044188,16.488860,5
17.076942,18.452275,6.230793,1.878960,1.908633,6.043809,16.947472,17.294270,5
17.417362,18.964883,6.432333,2.040518,2.068211,6.168436,17.750425,16.824181,5
18.125628,18.471924,6.138554,2.182239,2.118355,5.661414,17.805303,16.901805,5
18.426193,18.443204,5.780656,2.000747,2.021834,5.019473,17.801635,17.270675,5
16.258006,18.168993,5.996713,1.933876,1.882630,5.163632,17.737483,15.553493,5
15.614086,18.034738,5.993302,2.048063,2.094924,5.341288,17.632912,15.152787,5
15.436669,19.297046,5.751734,3.521432,3.543477,5.293292,18.572536,15.305493,5
15.414946,19.258928,5.296727,1.860763,1.763943,4.735661,18.717530,15.251668,5
15.060330,18.913006,5.795309,2.658583,2.532576,5.134359,18.797899,14.306177,5
15.065776,18.605499,5.322431,1.843624,1.774408,4.727109,18.497711,14.205378,5
14.113881,18.395959,5.218816,1.753963,1.734491,4.695841,18.091654,13.574579,5
14.983525,19.032723,6.064225,1.866998,1.783796,5.660363,19.047211,14.340210,5
14.806167,19.958314,6.488602,2.168820,2.212246,5.779071,19.993197,14.016096,5
13.975959,20.437009,6.120671,1.840349,1.789192,5.331487,20.272638,13.500648,5
14.025337,19.291463,6.932478,4.212105,3.818758,6.580436,19.185366,13.103144,5
15.193188,19.857844,6.361424,1.908696,1.843958,6.149219,19.786508,13.838263,5
15.691006,19.641234,6.315378,1.791619,1.891301,5.807710,19.819686,14.557978,5
16.297388,20.011044,7.049706,2.055770,2.037360,6.475276,20.450582,15.041143,5
16.175533,20.184813,6.187037,1.424656,1.367106,5.644716,20.809744,15.069819,5
16.182576,21.129412,8.885520,4.096589,4.037590,8.309320,21.190413,15.335482,5
16.940476,21.941012,7.267859,1.689400,1.653797,7.086105,21.311124,16.225473,5
16.477673,19.204079,6.330407,2.039551,1.990513,6.002869,19.187230,15.062180,5
17.275069,17.834564,7.098643,1.794117,1.829301,6.422598,18.175305,15.437377,5
16.393723,18.031234,6.672655,1.616659,1.584300,6.176434,17.991233,15.552757,5
16.233424,18.429514,6.452204,2.023529,1.874733,5.900449,18.446104,15.225931,5
16.084743,18.195695,6.751233,2.005686,1.992738,6.134441,18.371091,14.929854,5
16.260084,19.045676,7.402164,1.818875,1.661213,6.912093,19.210765,15.121749,5
16.932544,18.649147,7.406834,1.944434,1.919024,6.861374,18.834560,15.790993,5
17.164307,19.706520,7.875669,2.307390,2.129986,7.353675,19.607809,16.341437,5
16.484029,20.474503,6.962312,1.457174,1.382327,6.640621,19.811650,16.039904,5
16.440224,20.395593,6.670572,2.184744,2.090332,6.420704,19.667906,15.996929,5
17.433679,19.194452,6.682776,1.964435,2.041802,6.279576,18.495480,16.649566,5
17.369963,18.105990,7.465621,1.911284,1.840535,6.990763,17.503163,16.697731,5
15.780705,17.980989,7.036549,1.739576,1.749284,6.490248,17.452645,15.447841,5
16.312835,18.470240,6.941753,2.003802,1.944572,6.553636,17.872854,16.441362,5
17.112351,20.371248,6.995332,1.815687,1.641626,6.725096,19.502487,17.015862,5
18.667781,19.775414,7.427326,1.989139,1.899956,6.956213,19.489206,17.999023,5
18.266836,20.245126,7.558562,1.726354,1.722570,6.749250,20.101346,17.309078,5
19.298952,20.191507,7.773557,2.027237,1.981055,7.093879,19.551477,18.527030,5
18.155245,20.388689,7.513462,2.144546,2.008410,7.250458,19.593379,17.857925,5
18.095949,20.948750,6.563566,1.720941,1.694051,6.334298,20.196219,17.483661,5
18.186342,20.752553,6.894880,1.847256,1.903659,6.519730,19.930117,17.730038,5
18.126853,20.109028,7.393181,1.981241,1.910492,6.938015,19.561457,17.485391,5
19.541239,19.698040,6.035679,2.270726,2.097122,5.859497,19.434279,18.392852,5
17.714430,19.327404,6.433476,1.803104,1.787265,6.121454,18.989128,17.123722,5
18.022423,19.404847,5.779753,1.757537,1.592530,5.795579,18.577428,17.742177,5
